Date,price,High,Low,return_1,price_range,future_volatility_7d,sma_20,trend_regime,volatility_10,volatility_regime
2021-05-14,49880.53515625,51438.1171875,48868.578125,0.00330563837155351,0.0515138631622728,0.07591720218227947,54935.336328125,TREND_DOWN,0.054492336885922234,HIGH_VOLATILITY
2021-05-15,46760.1875,50639.6640625,46664.140625,-0.06255641898138342,0.08501940753552367,0.07667947035614514,54823.1330078125,TREND_DOWN,0.04870478990370581,HIGH_VOLATILITY
2021-05-16,46456.05859375,49720.04296875,43963.3515625,-0.0065040138312105755,0.12391691375696001,0.0776901608723219,54444.8482421875,TREND_DOWN,0.04887145216463929,HIGH_VOLATILITY
2021-05-17,43537.51171875,46623.55859375,42207.2890625,-0.06282381595309616,0.10143596537576298,0.09487171722522339,53870.06796875,TREND_DOWN,0.049026407149383104,HIGH_VOLATILITY
2021-05-18,42909.40234375,45812.45703125,42367.83203125,-0.014426855146374762,0.08027669489322843,0.09488533147183358,53274.3029296875,TREND_DOWN,0.04592365322040246,HIGH_VOLATILITY
2021-05-19,37002.44140625,43546.1171875,30681.49609375,-0.13766122609163733,0.34766952138398804,0.0771599648862055,52446.66953125,TREND_DOWN,0.05629501540144089,HIGH_VOLATILITY
2021-05-20,40782.73828125,42462.984375,35050.6171875,0.10216344466291027,0.18175256247832336,0.06624022090123,51598.29765625,TREND_DOWN,0.07264064232843191,HIGH_VOLATILITY
2021-05-21,37304.69140625,42172.171875,33616.453125,-0.08528232829817228,0.22934699169141448,0.06362513787306806,50572.1296875,TREND_DOWN,0.07287836640618109,HIGH_VOLATILITY
2021-05-22,37536.6328125,38831.0546875,35383.68359375,0.006217486259949112,0.09184017945802528,0.06408840190553465,49617.407421875,TREND_DOWN,0.06574288338020294,HIGH_VOLATILITY
2021-05-23,34770.58203125,38289.21875,31227.33984375,-0.0736893688644572,0.20309924348988892,0.05865429800752608,48495.921875,TREND_DOWN,0.06606241912928264,HIGH_VOLATILITY
2021-05-24,38705.98046875,39835.140625,34551.08203125,0.11318183957815453,0.13651788508538582,0.04088563032791081,47764.5439453125,TREND_DOWN,0.08038074314402656,HIGH_VOLATILITY
2021-05-25,38402.22265625,39776.3515625,36581.4296875,-0.007847826326095597,0.08319627495519516,0.04117536911467303,46813.4546875,TREND_DOWN,0.07917690882882698,HIGH_VOLATILITY
2021-05-26,39294.19921875,40782.078125,37905.8359375,0.023227211885217036,0.07319762826792878,0.04129920581574045,45958.3388671875,TREND_DOWN,0.0801531375568512,HIGH_VOLATILITY
2021-05-27,38436.96875,40379.6171875,37247.90234375,-0.021815700174415475,0.08147663422990399,0.04429839435515014,45012.3671875,TREND_DOWN,0.07838990693278479,HIGH_VOLATILITY
2021-05-28,35697.60546875,38856.96875,34779.0390625,-0.07126897282320166,0.11423538452935886,0.04096139919205626,43857.05859375,TREND_DOWN,0.08080306419006417,HIGH_VOLATILITY
2021-05-29,34616.06640625,37234.5,33693.9296875,-0.03029724398312339,0.10228112781355027,0.04190083929533996,42676.24609375,TREND_DOWN,0.06900671458996371,HIGH_VOLATILITY
2021-05-30,35678.12890625,36400.66796875,33520.73828125,0.03068120125307594,0.08071975116933616,0.04041670376993441,41667.1626953125,TREND_DOWN,0.05981556181676404,HIGH_VOLATILITY
2021-05-31,37332.85546875,37468.25,34241.9453125,0.04637929771620186,0.0864199817289793,0.04151614343095193,40698.5767578125,TREND_DOWN,0.05619774732653664,HIGH_VOLATILITY
2021-06-01,36684.92578125,37896.734375,35787.0859375,-0.017355481635803582,0.05750722926576726,0.04171151497428167,40075.2962890625,TREND_DOWN,0.056470536200745595,HIGH_VOLATILITY
2021-06-02,37575.1796875,38231.33984375,35966.30859375,0.02426756732611457,0.06027998452269544,0.0636138209565948,39468.245703125,TREND_DOWN,0.050631601626186594,HIGH_VOLATILITY
2021-06-03,39208.765625,39478.953125,37243.97265625,0.043475133082156336,0.05700206148099058,0.0609079877992834,38934.6572265625,TREND_UP,0.03787257085349821,HIGH_VOLATILITY
2021-06-04,36894.40625,39242.484375,35717.72265625,-0.05902658087058821,0.09553648037769953,0.05691891779102921,38441.3681640625,TREND_DOWN,0.04251619700587857,HIGH_VOLATILITY
2021-06-05,35551.95703125,37917.71484375,34900.4140625,-0.03638625350557034,0.0848701740553356,0.05837094001454558,37896.1630859375,TREND_DOWN,0.04258243381044871,HIGH_VOLATILITY
2021-06-06,35862.37890625,36436.421875,35304.578125,0.008731498936251025,0.03156075487794105,0.06936740322067805,37512.4064453125,TREND_DOWN,0.04266725701416651,HIGH_VOLATILITY
2021-06-07,33560.70703125,36790.5703125,33480.640625,-0.06418068028941804,0.09862514768887211,0.06009124736414758,37044.9716796875,TREND_DOWN,0.04150704844915559,HIGH_VOLATILITY
2021-06-08,33472.6328125,34017.38671875,31114.443359375,-0.0026243254847995168,0.08672587470594564,0.05953898891093964,36868.48125,TREND_DOWN,0.04057252999639539,HIGH_VOLATILITY
2021-06-09,37345.12109375,37537.37109375,32475.865234375,0.11569117681725527,0.13553325604886265,0.051778894139092785,36696.600390625,TREND_UP,0.0547502642817421,HIGH_VOLATILITY
2021-06-10,36702.59765625,38334.32421875,35847.59375,-0.01720501684509279,0.06775352774864261,0.05122191019049411,36666.495703125,TREND_UP,0.053196627287363796,HIGH_VOLATILITY
2021-06-11,37334.3984375,37608.6953125,36044.44921875,0.01721406171757467,0.04189825360032627,0.056441655577023936,36656.383984375,TREND_UP,0.05309993705709941,HIGH_VOLATILITY
2021-06-12,35552.515625,37408.92578125,34728.19140625,-0.047727642256857994,0.07540210102924327,0.053226804038625994,36695.4806640625,TREND_DOWN,0.05475040121031855,HIGH_VOLATILITY
2021-06-13,39097.859375,39322.78125,34864.109375,0.09972131894675185,0.11403877210349192,0.0315831524924315,36715.074609375,TREND_UP,0.06252932761905065,HIGH_VOLATILITY
2021-06-14,40218.4765625,40978.36328125,38757.28515625,0.028661855288592664,0.055225317188442424,0.04373456785276443,36805.8873046875,TREND_UP,0.05916880008757048,HIGH_VOLATILITY
2021-06-15,40406.26953125,41295.26953125,39609.46875,0.004669320789865594,0.04172126753612358,0.04739507865829903,36861.4908203125,TREND_UP,0.05696112663109267,HIGH_VOLATILITY
2021-06-16,38347.0625,40516.77734375,38176.03515625,-0.05096256237308472,0.06104097771504662,0.052279406146660976,36856.9955078125,TREND_UP,0.06061940196055966,HIGH_VOLATILITY
2021-06-17,38053.50390625,39513.671875,37439.67578125,-0.007655308506355651,0.054502105741946194,0.05498576302224399,36974.7904296875,TREND_UP,0.055528878380039746,HIGH_VOLATILITY
2021-06-18,35787.24609375,38187.26171875,35255.85546875,-0.0595545108824469,0.08191203766617712,0.059777251152324073,37033.3494140625,TREND_DOWN,0.06014651381937961,HIGH_VOLATILITY
2021-06-19,35615.87109375,36457.796875,34933.0625,-0.004788717174578294,0.04281053160223185,0.06103108834883301,37030.2365234375,TREND_DOWN,0.046835157475041016,HIGH_VOLATILITY
2021-06-20,35698.296875,36059.484375,33432.07421875,0.002314299179515533,0.07360043436946177,0.06987706609569909,36948.50859375,TREND_DOWN,0.04661893062586716,HIGH_VOLATILITY
2021-06-21,31676.693359375,35721.640625,31295.935546875,-0.11265533282181261,0.13971486947564157,0.05077513269998555,36698.09697265625,TREND_DOWN,0.0575402123577374,HIGH_VOLATILITY
2021-06-22,32505.66015625,33292.453125,28893.62109375,0.02616961270137308,0.13532510984565307,0.05176360118184368,36444.62099609375,TREND_DOWN,0.05758640624979879,HIGH_VOLATILITY
2021-06-23,33723.02734375,34753.41015625,31772.6328125,0.0374509295196066,0.08838996906671362,0.05250129306258399,36170.33408203125,TREND_DOWN,0.04713293233339571,HIGH_VOLATILITY
2021-06-24,34662.4375,35228.8515625,32385.21484375,0.027856637741157764,0.08203799051206367,0.0544015804787867,36058.73564453125,TREND_DOWN,0.04705326405491332,HIGH_VOLATILITY
2021-06-25,31637.779296875,35487.24609375,31350.884765625,-0.0872604012088013,0.1307412030822772,0.03985289807374428,35863.0267578125,TREND_DOWN,0.05180285147334241,HIGH_VOLATILITY
2021-06-26,32186.27734375,32637.587890625,30184.501953125,0.017336806155961115,0.07621527371124656,0.04005854189003442,35679.2216796875,TREND_DOWN,0.052194079589697046,HIGH_VOLATILITY
2021-06-27,34649.64453125,34656.12890625,32071.7578125,0.07653470332064805,0.0745857895142097,0.028662250468507053,35733.6685546875,TREND_DOWN,0.059921683659769555,HIGH_VOLATILITY
2021-06-28,34434.3359375,35219.890625,33902.07421875,-0.006213875976586625,0.03827041731375047,0.033716874389974456,35781.7537109375,TREND_DOWN,0.05709637007317845,HIGH_VOLATILITY
2021-06-29,35867.77734375,36542.109375,34252.484375,0.04162825758718758,0.06383515148030129,0.02904972648548549,35707.8865234375,TREND_UP,0.05873705458831819,HIGH_VOLATILITY
2021-06-30,35040.8359375,36074.7578125,34086.15234375,-0.02305527321430456,0.056751085285092595,0.02823810641089557,35624.7984375,TREND_DOWN,0.05928248993740544,HIGH_VOLATILITY
2021-07-01,33572.1171875,35035.984375,32883.78125,-0.04191448950075438,0.06410686323355667,0.025678965331510234,35436.684375,TREND_DOWN,0.04740620505311278,HIGH_VOLATILITY
2021-07-02,33897.046875,33939.58984375,32770.6796875,0.00967855812266083,0.034484129563277774,0.027981454447332854,35353.9109375,TREND_DOWN,0.04694417589067404,HIGH_VOLATILITY
2021-07-03,34668.546875,34909.26171875,33402.6953125,0.022760094790705843,0.043456289404976686,0.026157333271033773,35132.4453125,TREND_DOWN,0.046044153003077334,HIGH_VOLATILITY
2021-07-04,35287.78125,35937.56640625,34396.4765625,0.017861561294527206,0.04367205273780142,0.02670136015688429,34885.910546875,TREND_UP,0.045568378946060153,HIGH_VOLATILITY
2021-07-05,33746.00390625,35284.34375,33213.66015625,-0.043691535402215154,0.06136085325843558,0.023968633496656427,34552.897265625,TREND_DOWN,0.0373492064621,HIGH_VOLATILITY
2021-07-06,34235.1953125,35038.53515625,33599.91796875,0.014496276584600176,0.04202158551654969,0.023031588359898682,34347.30390625,TREND_DOWN,0.03727336275391847,HIGH_VOLATILITY
2021-07-07,33855.328125,34997.6640625,33839.2890625,-0.011095808977648836,0.034215441531775144,0.023194928130289463,34137.3951171875,TREND_DOWN,0.028273720935825232,HIGH_VOLATILITY
2021-07-08,32877.37109375,33907.90625,32133.18359375,-0.028886355129662422,0.05398006583888258,0.0237195732103977,33991.9013671875,TREND_DOWN,0.029534165652733424,HIGH_VOLATILITY
